tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,timeBlock6h,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,atrPercent,dynamicTpPct,dynamicSlPct,tpSlRatio,normalizedSlope,slopeStrength,rsiDivergenceType,rsiDivergenceEncoded,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764469876533_119,R_100,1757665680,2025-09-12T08:28:00.000Z,8,5,28,1,1,PUT,0,1282.440000,1283.840000,1283.870000,1281.730000,1282.440000,67.560000,73.470000,1283.179849,1274.916500,1266.653151,52.750000,49.330000,19.631209,1277.610000,1276.952500,0.012963,1.296296,0.910466,0.057691,1.231001,-5.910000,3.420000,14.810000,0.051490,0.378050,2.307063,0.654206,0.014019,0.331776,0.179896,0.004497,0.002698,1.666667,0.026183,0.026183,,0,RANGE,1,MEAN_REVERSION,0,80,-0.119940,0.435436,0.835817,0,TIMEOUT,1.403574,30
R_100_1764469876533_120,R_100,1757668020,2025-09-12T09:07:00.000Z,9,5,7,1,1,PUT,0,1290.670000,1290.090000,1290.940000,1289.320000,1290.670000,68.340000,68.070000,1291.733620,1283.169000,1274.604380,57.960000,61.190000,17.616535,1279.471500,1278.332500,0.013349,1.334917,0.875812,0.082408,1.244750,0.270000,-3.230000,10.380000,0.089100,0.875244,2.513602,0.358025,0.166667,0.475309,0.194752,0.004869,0.002921,1.666667,0.052157,0.052157,,0,RANGE,1,MEAN_REVERSION,0,80,0.013948,0.517905,1.075227,1,TP,32.000000,12
R_100_1764469876533_121,R_100,1757677980,2025-09-12T11:53:00.000Z,11,5,53,1,1,PUT,0,1299.390000,1298.830000,1299.390000,1297.510000,1299.390000,62.100000,61.290000,1300.550010,1294.699000,1288.847990,59.690000,55.210000,24.781647,1288.535000,1287.236500,0.009038,0.903841,0.801742,0.089273,0.811305,0.810000,4.480000,2.410000,0.100875,0.842430,2.552549,0.297872,0,0.702128,0.196442,0.004911,0.002947,1.666667,0.052750,0.052750,,0,RANGE,1,MEAN_REVERSION,0,80,0.034644,0.477881,0.506637,0,SL,-20.000000,4
R_100_1764469876534_122,R_100,1757679540,2025-09-12T12:19:00.000Z,12,5,19,1,2,PUT,0,1321.700000,1323.690000,1323.690000,1321.700000,1321.700000,73.220000,83.590000,1324.172058,1315.704500,1307.236942,71.430000,69.370000,30.759583,1292.108500,1290.174000,0.012872,1.287152,0.708055,0.187036,1.094277,-10.370000,2.060000,1.790000,0.149941,2.290171,2.499221,1,0,0,0.189091,0.004727,0.002836,1.666667,0.127182,0.127182,,0,RANGE,1,MEAN_REVERSION,0,80,-0.185778,0.287577,0.797718,0,SL,-20.000000,4
R_100_1764469876534_123,R_100,1757682480,2025-09-12T13:08:00.000Z,13,5,8,1,2,CALL,1,1313.840000,1313.480000,1315.560000,1312.970000,1313.840000,27.840000,26.770000,1327.874896,1320.398500,1312.922104,52.650000,56.400000,33.788922,1298.887000,1296.692000,0.011324,1.132445,-0.877228,1.068235,0.069864,1.070000,-3.750000,-24.810000,0.169277,1.151216,2.505366,0.138996,0.664093,0.196911,0.190690,0.004767,0.002860,1.666667,0.194766,0.194766,,0,BULLISH_TREND,2,MOMENTUM,1,85,0.019032,-0.446303,-0.702873,0,SL,-20.000000,27
R_100_1764469876534_124,R_100,1757698320,2025-09-12T17:32:00.000Z,17,5,32,1,2,CALL,1,1334.330000,1334.110000,1334.330000,1331.710000,1334.330000,31.370000,29.840000,1350.590493,1341.835000,1333.079507,47.240000,46.770000,35.755365,1327.702500,1326.967000,0.013050,1.305003,-0.857176,1.218626,0.093717,1.530000,0.470000,-15.870000,0.055427,0.499171,2.617026,0.083969,0,0.916031,0.196130,0.004903,0.002942,1.666667,0.089784,0.089784,,0,RANGE,1,MEAN_REVERSION,0,80,0.032236,-0.530027,-0.805109,1,TP,32.000000,7
R_100_1764469876534_125,R_100,1757705760,2025-09-12T19:36:00.000Z,19,5,36,1,3,CALL,1,1312.090000,1309.230000,1312.370000,1309.140000,1312.090000,31.490000,23.480000,1331.087705,1318.824000,1306.560295,32.340000,25.740000,28.207005,1334.755000,1334.333500,0.018598,1.859794,-0.549100,1.447896,0.421442,8.010000,6.600000,-0.850000,0.031589,-1.698064,2.440760,0.885449,0.086687,0.027864,0.186021,0.004651,0.002790,1.666667,0.038556,0.038556,,0,RANGE,1,MEAN_REVERSION,0,80,0.165659,-0.087570,-1.016174,1,TP,32.000000,21
R_100_1764469876534_126,R_100,1757711580,2025-09-12T21:13:00.000Z,21,5,13,1,3,PUT,0,1350.260000,1352.040000,1353.250000,1349.810000,1350.260000,64.600000,71.030000,1352.538353,1346.010500,1339.482647,62.240000,62.840000,23.563220,1337.408500,1337.114500,0.009700,0.969956,0.650980,0.168734,0.798169,-6.430000,-0.600000,2.360000,0.021988,0.960926,2.500225,0.517442,0.351744,0.130814,0.185166,0.004629,0.002777,1.666667,0.012350,0.012350,,0,RANGE,1,MEAN_REVERSION,0,80,-0.115400,0.117152,0.663506,1,TP,32.000000,7
R_100_1764469876534_127,R_100,1757713980,2025-09-12T21:53:00.000Z,21,5,53,1,3,CALL,1,1321.440000,1319.480000,1321.440000,1318.980000,1321.440000,27.930000,21.800000,1338.942545,1328.698500,1318.454455,37.450000,38.930000,20.176938,1335.318000,1335.805000,0.015420,1.541967,-0.708558,1.324505,0.225931,6.130000,-1.480000,-9.520000,-0.036457,-1.039303,2.424019,0.796748,0,0.203252,0.183438,0.004586,0.002752,1.666667,-0.042917,0.042917,,0,RANGE,1,MEAN_REVERSION,0,80,0.117434,-0.138294,-1.033522,1,TP,32.000000,6
R_100_1764469876534_128,R_100,1757725140,2025-09-13T00:59:00.000Z,0,6,59,1,0,PUT,0,1359.690000,1359.150000,1360.150000,1358.450000,1359.690000,72.870000,72.490000,1362.255581,1352.398000,1342.540419,66.880000,61.750000,16.907604,1342.099500,1340.378000,0.014578,1.457793,0.739735,0.188689,1.261286,0.380000,5.130000,5.990000,0.128434,1.310670,2.614154,0.317647,0.270588,0.411765,0.192261,0.004807,0.002884,1.666667,0.109264,0.109264,,0,RANGE,1,MEAN_REVERSION,0,80,0.020597,0.506342,0.844767,0,TIMEOUT,13.679589,30
R_100_1764469876534_129,R_100,1757734500,2025-09-13T03:35:00.000Z,3,6,35,1,0,PUT,0,1351.360000,1356.190000,1356.510000,1351.090000,1351.360000,53.910000,70.750000,1357.170094,1349.126000,1341.081906,50.470000,58.870000,16.484632,1348.165000,1348.032000,0.011925,1.192490,0.277719,0.429944,0.760574,-16.840000,-8.400000,3.440000,0.009866,0.236989,2.654775,0.891144,0.059041,0.049815,0.196452,0.004911,0.002947,1.666667,0.019687,0.019687,,0,RANGE,1,MEAN_REVERSION,0,80,-0.387728,-0.072467,0.322937,1,TP,32.000000,18
R_100_1764469876534_130,R_100,1757737320,2025-09-13T04:22:00.000Z,4,6,22,1,0,CALL,1,1333.940000,1331.790000,1334.480000,1331.790000,1333.940000,42.540000,38.460000,1340.900829,1335.571000,1330.241171,35.780000,35.120000,15.027232,1346.128500,1347.017500,0.007981,0.798135,-0.306014,0.521825,0.277286,4.080000,0.660000,6.760000,-0.065998,-0.905448,2.409528,0.799257,0.200743,0,0.180632,0.004516,0.002709,1.666667,-0.045667,0.045667,,0,RANGE,1,MEAN_REVERSION,0,80,0.096049,0.053254,-0.437379,0,SL,-20.000000,6
R_100_1764469876534_131,R_100,1757738100,2025-09-13T04:35:00.000Z,4,6,35,1,0,CALL,1,1328.170000,1326.040000,1328.170000,1325.860000,1328.170000,41.720000,36.570000,1336.391643,1330.235500,1324.079357,37.090000,31.250000,16.943296,1344.964500,1346.128500,0.009256,0.925572,-0.335519,0.619020,0.307991,5.150000,5.840000,4.630000,-0.086470,-1.248695,2.474323,0.922078,0,0.077922,0.186296,0.004657,0.002794,1.666667,-0.072103,0.072103,,0,RANGE,1,MEAN_REVERSION,0,80,0.129669,0.020333,-0.158613,0,SL,-20,8
R_100_1764469876535_132,R_100,1757740200,2025-09-13T05:10:00.000Z,5,6,10,1,0,CALL,1,1312.620000,1312.410000,1313.160000,1312.110000,1312.620000,36.350000,35.510000,1321.912790,1316.034000,1310.155210,25.010000,25.940000,22.159696,1343.170500,1344.332000,0.008934,0.893410,-0.580732,0.707957,0.187776,0.840000,-0.930000,11.340000,-0.086400,-2.274506,2.451044,0.200000,0.514286,0.285714,0.186729,0.004668,0.002801,1.666667,-0.085369,0.085369,,0,RANGE,1,MEAN_REVERSION,0,80,0.019050,-0.149857,-0.252291,0,TIMEOUT,-16.029011,30
R_100_1764469876535_133,R_100,1757754420,2025-09-13T09:07:00.000Z,9,6,7,1,1,PUT,0,1327.610000,1330.050000,1330.050000,1327.610000,1327.610000,64.690000,74.150000,1330.563561,1321.205500,1311.847439,67.910000,65.520000,22.089668,1316.193500,1316.381500,0.014166,1.416594,0.684383,0.222472,1.187288,-9.460000,2.390000,-3.220000,-0.014282,0.867388,2.495066,1,0,0,0.187937,0.004698,0.002819,1.666667,-0.115484,0.115484,,0,RANGE,1,MEAN_REVERSION,0,80,-0.214962,0.098771,0.750539,0,SL,-20.000000,10
R_100_1764469876535_134,R_100,1757758380,2025-09-13T10:13:00.000Z,10,6,13,1,1,CALL,1,1312.680000,1311.650000,1312.950000,1311.160000,1312.680000,26.240000,24.930000,1331.751220,1321.230500,1310.709780,38.340000,40.880000,23.317046,1317.563500,1317.373500,0.015926,1.592564,-0.812730,1.452846,0.150091,1.310000,-2.540000,-12.100000,0.014423,-0.370646,2.673764,0.575419,0.150838,0.273743,0.203687,0.005092,0.003055,1.666667,0.034757,0.034757,,0,RANGE,1,MEAN_REVERSION,0,80,0.028195,-0.581660,-1.079871,0,TIMEOUT,9.111131,30
R_100_1764469876535_135,R_100,1757765640,2025-09-13T12:14:00.000Z,12,6,14,1,2,PUT,0,1340.760000,1338.810000,1341.310000,1338.460000,1340.760000,67.070000,62.930000,1341.849541,1333.915000,1325.980459,61.730000,59.270000,20.748974,1323.657000,1322.318000,0.011897,1.189662,0.862684,0.081263,1.102326,4.140000,2.460000,5.340000,0.101262,1.292102,2.399043,0.684211,0.192982,0.122807,0.178932,0.004473,0.002684,1.666667,0.088196,0.088196,,0,RANGE,1,MEAN_REVERSION,0,80,0.159118,0.223506,0.863625,0,SL,-20.000000,20
R_100_1764469876535_136,R_100,1757775780,2025-09-13T15:03:00.000Z,15,6,3,1,2,CALL,1,1354.830000,1353.700000,1355.460000,1352.940000,1354.830000,28.700000,24.400000,1373.711575,1363.646500,1353.581425,43.640000,45.450000,36.609237,1348.975000,1346.581000,0.014762,1.476200,-0.875950,1.393649,0.092157,4.300000,-1.810000,-14.940000,0.177784,0.434033,2.509395,0.448413,0.250000,0.301587,0.185218,0.004630,0.002778,1.666667,0.174910,0.174910,,0,BULLISH_TREND,2,MOMENTUM,1,85,0.087172,-0.435054,-0.839494,1,TP,32.000000,7
R_100_1764469876535_137,R_100,1757790240,2025-09-13T19:04:00.000Z,19,6,4,1,3,PUT,0,1366.010000,1366.720000,1367,1365.340000,1366.010000,72.150000,74.860000,1368.534711,1358.664000,1348.793289,64.660000,60.470000,18.430899,1352.989500,1352.896500,0.014530,1.453003,0.744222,0.184824,1.260365,-2.710000,4.190000,7.490000,0.006874,0.962350,2.610033,0.427711,0.168675,0.403614,0.191070,0.004777,0.002866,1.666667,-0.054983,0.054983,,0,RANGE,1,MEAN_REVERSION,0,80,-0.062186,0.454469,0.789487,0,SL,-20.000000,14
R_100_1764469876535_138,R_100,1757796000,2025-09-13T20:40:00.000Z,20,6,40,1,3,CALL,1,1338.030000,1337.610000,1338.270000,1336.550000,1338.030000,32.940000,31.530000,1351.551849,1343.726500,1335.901151,36.260000,31.860000,18.729415,1351.618000,1351.976500,0.011647,1.164724,-0.727955,1.010579,0.159103,1.410000,4.400000,-3.320000,-0.026517,-1.005314,2.634780,0.244186,0.139535,0.616279,0.196915,0.004923,0.002954,1.666667,-0.027665,0.027665,,0,RANGE,1,MEAN_REVERSION,0,80,0.037382,-0.360422,-0.811724,1,TP,32.000000,12
R_100_1764469876535_139,R_100,1757802540,2025-09-13T22:29:00.000Z,22,6,29,0,3,CALL,1,1360.260000,1358.050000,1360.260000,1357.810000,1360.260000,35.760000,29.130000,1378.321012,1368.288500,1358.255988,49.870000,57.430000,14.195102,1354.773000,1354.306500,0.014664,1.466432,-0.800248,1.327762,0.147326,6.630000,-7.560000,-14.110000,0.034446,0.405013,2.681068,0.902041,0,0.097959,0.197100,0.004927,0.002956,1.666667,0.056728,0.056728,,0,RANGE,1,MEAN_REVERSION,0,80,0.153146,-0.415831,-0.829664,0,SL,-20.000000,4
R_100_1764469876535_140,R_100,1757816160,2025-09-14T02:16:00.000Z,2,0,16,1,0,PUT,0,1353.200000,1356.720000,1357.070000,1353.200000,1353.200000,70.170000,79.950000,1357.343607,1342.429000,1327.514393,58.200000,67.790000,16.914984,1344.210500,1344.590500,0.022220,2.222033,0.722178,0.306208,1.898138,-9.780000,-9.590000,11.970000,-0.028261,0.668757,2.786968,0.909561,0.090439,0,0.205954,0.005149,0.003089,1.666667,-0.033108,0.033108,,0,RANGE,1,MEAN_REVERSION,0,80,-0.252097,0.425241,1.451448,0,TIMEOUT,-0.295596,30
R_100_1764469876535_141,R_100,1757819160,2025-09-14T03:06:00.000Z,3,0,6,1,0,PUT,0,1360.150000,1361.910000,1361.910000,1359.390000,1360.150000,64.330000,72.380000,1361.006010,1355.315500,1349.624990,61.190000,66.150000,21.795227,1343.037500,1343.510000,0.008397,0.839732,0.849572,0.062935,0.773812,-8.050000,-4.960000,3.140000,-0.035169,1.274164,2.381735,0.698413,0,0.301587,0.175108,0.004378,0.002627,1.666667,-0.035514,0.035514,,0,RANGE,1,MEAN_REVERSION,0,80,-0.148293,0.468308,0.486122,0,SL,-20.000000,26
R_100_1764469876536_142,R_100,1757824800,2025-09-14T04:40:00.000Z,4,0,40,1,0,CALL,1,1351.600000,1349.650000,1351.600000,1348.850000,1351.600000,36.790000,30.030000,1363.204938,1355.975500,1348.746062,42.240000,40.640000,28.805789,1349.365500,1348.976000,0.010663,1.066308,-0.605234,0.858607,0.211153,6.760000,1.600000,-5.450000,0.028874,0.165596,2.756346,0.709091,0,0.290909,0.203932,0.005098,0.003059,1.666667,0.095867,0.095867,,0,RANGE,1,MEAN_REVERSION,0,80,0.165262,-0.107904,-0.629338,0,SL,-20.000000,8
R_100_1764469876538_143,R_100,1757832480,2025-09-14T06:48:00.000Z,6,0,48,1,1,PUT,0,1370.430000,1369.750000,1371.120000,1369.280000,1370.430000,74.840000,73.580000,1372.192758,1361.713000,1351.233242,70.350000,67.090000,20.787855,1357.676000,1356.198000,0.015392,1.539202,0.831794,0.128628,1.400784,1.260000,3.260000,4.490000,0.108981,0.939399,2.582361,0.369565,0.375000,0.255435,0.188434,0.004711,0.002827,1.666667,0.142042,0.142042,,0,RANGE,1,MEAN_REVERSION,0,80,0.066447,0.397067,0.952486,1,TP,32.000000,20
R_100_1764469876538_144,R_100,1757836680,2025-09-14T07:58:00.000Z,7,0,58,1,1,PUT,0,1371.950000,1371.400000,1373.340000,1370.600000,1371.950000,67,65.990000,1373.290255,1365.053500,1356.816745,61.840000,58.970000,16.750628,1359.186500,1358.295500,0.012068,1.206803,0.837284,0.097690,1.103047,1.010000,2.870000,5.160000,0.065597,0.939054,2.911696,0.200730,0.507299,0.291971,0.212230,0.005306,0.003183,1.666667,0.034381,0.034381,,0,RANGE,1,MEAN_REVERSION,0,80,0.051778,0.466468,0.449550,0,SL,-20.000000,6
R_100_1764469876538_145,R_100,1757844480,2025-09-14T10:08:00.000Z,10,0,8,1,1,PUT,0,1393.660000,1395.630000,1396.450000,1393.660000,1393.660000,66.760000,74.760000,1395.191869,1388.477500,1381.763131,68.110000,66.570000,21.118161,1367.204000,1365.646500,0.009672,0.967156,0.771852,0.109917,0.853642,-8,1.540000,-1.350000,0.114049,1.935044,2.603738,0.706093,0.293907,0,0.186827,0.004671,0.002802,1.666667,0.124199,0.124199,,0,RANGE,1,MEAN_REVERSION,0,80,-0.157609,0.296501,0.657976,1,TP,32.000000,5
R_100_1764469876538_146,R_100,1757910540,2025-09-15T04:29:00.000Z,4,1,29,1,0,CALL,1,1161.760000,1159.730000,1161.870000,1158.750000,1161.760000,42.900000,34.940000,1168.081109,1163.832500,1159.583891,40.550000,43.830000,42.258454,1167.573500,1168.187500,0.007301,0.730107,-0.487807,0.544098,0.187311,7.960000,-3.280000,2.350000,-0.052560,-0.497913,2.392014,0.650641,0.035256,0.314103,0.205896,0.005147,0.003088,1.666667,-0.063819,0.063819,,0,RANGE,1,MEAN_REVERSION,0,80,0.199232,-0.211300,-0.277256,0,SL,-20.000000,30
R_100_1764469876538_147,R_100,1757912760,2025-09-15T05:06:00.000Z,5,1,6,1,0,CALL,1,1151.300000,1152.870000,1152.870000,1150.920000,1151.300000,32.320000,35.580000,1163.423811,1157.056500,1150.689189,27.040000,30.850000,42.259783,1164.949000,1166.176500,0.011006,1.100605,-0.904071,1.053054,0.053054,-3.260000,-3.810000,5.280000,-0.105259,-1.171639,2.270172,0.805128,0,0.194872,0.197183,0.004930,0.002958,1.666667,-0.084860,0.084860,,0,RANGE,1,MEAN_REVERSION,0,80,-0.146575,-0.471148,-0.804728,0,SL,-20.000000,3
R_100_1764469876538_148,R_100,1757915460,2025-09-15T05:51:00.000Z,5,1,51,1,0,CALL,1,1152.210000,1150.780000,1152.250000,1150.360000,1152.210000,32.930000,27.770000,1171.062576,1161.012500,1150.962424,38.450000,40.280000,37.552414,1163.432500,1164.418500,0.017313,1.731261,-0.875864,1.636210,0.108277,5.160000,-1.830000,-5.520000,-0.084677,-0.964603,2.277963,0.756614,0.021164,0.222222,0.197704,0.004943,0.002966,1.666667,-0.056557,0.056557,,0,RANGE,1,MEAN_REVERSION,0,80,0.128614,-0.526629,-0.995025,0,SL,-20.000000,7
R_100_1764469876538_149,R_100,1757921880,2025-09-15T07:38:00.000Z,7,1,38,1,1,CALL,1,1144.860000,1141.480000,1144.860000,1140.740000,1144.860000,43.720000,28.940000,1154.156675,1147.595000,1141.033325,41.200000,40.810000,33.893026,1157.232000,1158.206500,0.011436,1.143552,-0.416814,0.812036,0.334248,14.780000,0.390000,2.520000,-0.084139,-1.069103,2.151593,0.820388,0,0.179612,0.187935,0.004698,0.002819,1.666667,-0.088261,0.088261,,0,RANGE,1,MEAN_REVERSION,0,80,0.312804,-0.033181,-0.374186,0,SL,-20.000000,4
R_100_1764469876539_150,R_100,1757931240,2025-09-15T10:14:00.000Z,10,1,14,1,1,PUT,0,1139.150000,1138.990000,1140.070000,1138.370000,1139.150000,68.320000,66.920000,1139.508532,1135.472500,1131.436468,56.770000,50.510000,42.364996,1143.131500,1143.443500,0.007109,0.710899,0.911167,0.031474,0.677130,1.400000,6.260000,11.550000,-0.027286,-0.348298,1.937913,0.094118,0.541176,0.364706,0.170119,0.004253,0.002552,1.666667,-0.136247,0.136247,,0,RANGE,1,MEAN_REVERSION,0,80,0.054456,0.381558,0.467434,0,SL,-20.000000,6
R_100_1764469876539_151,R_100,1757934900,2025-09-15T11:15:00.000Z,11,1,15,1,1,CALL,1,1136.150000,1134.650000,1136.150000,1133.680000,1136.150000,34.030000,26.370000,1145.578217,1140.020500,1134.462783,46.430000,42.580000,28.001521,1140.636000,1140.715500,0.009750,0.975021,-0.696419,0.829839,0.148503,7.660000,3.850000,-12.400000,-0.006969,-0.393289,2.094586,0.607287,0,0.392713,0.184358,0.004609,0.002765,1.666667,-0.035960,0.035960,,0,RANGE,1,MEAN_REVERSION,0,80,0.136612,-0.080031,-0.456473,1,TP,32.000000,12
R_100_1764469876539_152,R_100,1757946600,2025-09-15T14:30:00.000Z,14,1,30,1,2,PUT,0,1160.630000,1160.500000,1160.700000,1159.510000,1160.630000,75.120000,74.610000,1162.830421,1151.762000,1140.693579,72.860000,75.160000,25.144464,1140.966500,1139.222000,0.019220,1.921998,0.801198,0.189589,1.717724,0.510000,-2.300000,2.260000,0.153131,1.723407,2.200148,0.109244,0.058824,0.831933,0.189565,0.004739,0.002843,1.666667,0.146512,0.146512,,0,RANGE,1,MEAN_REVERSION,0,80,0.032752,0.340627,1.522891,0,SL,-20.000000,22
R_100_1764469876539_153,R_100,1757959260,2025-09-15T18:01:00.000Z,18,1,1,1,3,CALL,1,1187.200000,1186.420000,1187.990000,1185.890000,1187.200000,25.320000,21.300000,1206.093320,1196.804500,1187.515680,39.470000,41.640000,52.780074,1177.953000,1175.503500,0.015523,1.552270,-1.033985,1.591418,-0.026590,4.020000,-2.170000,-14.150000,0.208379,0.785006,2.464649,0.371429,0.376190,0.252381,0.207602,0.005190,0.003114,1.666667,0.321430,0.321430,,0,BULLISH_TREND,2,MOMENTUM,1,85,0.089366,-0.642742,-1.001493,0,SL,-20.000000,16
R_100_1764469876539_154,R_100,1757976960,2025-09-15T22:56:00.000Z,22,1,56,0,3,CALL,1,1198.280000,1195.540000,1198.670000,1195.120000,1198.280000,37.360000,27.690000,1210.089290,1202.016500,1193.943710,32.170000,29.250000,32.360193,1212.762500,1212.318500,0.013432,1.343208,-0.462851,0.985520,0.361876,9.670000,2.920000,5.190000,0.036624,-1.194174,2.561150,0.771831,0.109859,0.118310,0.213736,0.005343,0.003206,1.666667,0.046193,0.046193,,0,RANGE,1,MEAN_REVERSION,0,80,0.245116,-0.243090,-0.847317,0,TIMEOUT,-11.516507,30
R_100_1764469876539_155,R_100,1757985240,2025-09-16T01:14:00.000Z,1,2,14,1,0,PUT,0,1208.940000,1208.970000,1209.120000,1207.280000,1208.940000,59.410000,58.570000,1210.978046,1204.877000,1198.775954,56.310000,53.400000,19.950766,1209.619500,1210.690000,0.010127,1.012725,0.665951,0.168581,0.840740,0.840000,2.910000,3.100000,-0.088421,-0.056175,2.363525,0.016304,0.081522,0.902174,0.195504,0.004888,0.002933,1.666667,-0.113776,0.113776,,0,RANGE,1,MEAN_REVERSION,0,80,0.030615,0.209713,0.514654,0,SL,-20.000000,29
R_100_1764469876539_156,R_100,1757989860,2025-09-16T02:31:00.000Z,2,2,31,1,0,CALL,1,1188.470000,1187.560000,1188.470000,1186.150000,1188.470000,23.970000,20.430000,1201.302529,1194.478500,1187.654471,29.720000,31.250000,24.046928,1202.805500,1204.601000,0.011426,1.142596,-0.880492,1.079752,0.068620,3.540000,-1.530000,-5.750000,-0.149054,-1.191839,2.219849,0.392241,0,0.607759,0.186782,0.004670,0.002802,1.666667,-0.126465,0.126465,,0,RANGE,1,MEAN_REVERSION,0,80,0.061461,-0.308686,-0.728372,0,SL,-20.000000,6
R_100_1764469876539_157,R_100,1757994720,2025-09-16T03:52:00.000Z,3,2,52,1,0,PUT,0,1189.780000,1189.320000,1190.570000,1188.680000,1189.780000,63.830000,62.710000,1191.349740,1185.452500,1179.555260,48.790000,49.120000,28.428189,1196.659000,1197.336000,0.009949,0.994935,0.733818,0.131935,0.859381,1.120000,-0.330000,15.040000,-0.056542,-0.574850,2.184721,0.243386,0.417989,0.338624,0.183624,0.004591,0.002754,1.666667,-0.118729,0.118729,,0,RANGE,1,MEAN_REVERSION,0,80,0.038678,0.092540,0.546771,1,TP,32.000000,10
R_100_1764469876539_158,R_100,1757996160,2025-09-16T04:16:00.000Z,4,2,16,1,0,PUT,0,1192.840000,1193.650000,1194.810000,1192.840000,1192.840000,64.570000,66.860000,1196.029882,1187.337000,1178.644118,57.420000,56.790000,24.681423,1196.678000,1196.451500,0.014643,1.464265,0.633047,0.267419,1.190091,-2.290000,0.630000,7.150000,0.018931,-0.320721,2.253433,0.411168,0.588832,0,0.188913,0.004723,0.002834,1.666667,-0.042084,0.042084,,0,RANGE,1,MEAN_REVERSION,0,80,-0.047762,0.141880,0.913675,0,SL,-20.000000,4
R_100_1764469876539_159,R_100,1757997480,2025-09-16T04:38:00.000Z,4,2,38,1,0,PUT,0,1203.320000,1203.290000,1203.480000,1202.020000,1203.320000,67.530000,70.300000,1203.993414,1199.532500,1195.071586,66.230000,60.370000,23.872235,1197.007500,1196.678000,0.007438,0.743775,0.849041,0.055963,0.685471,-2.770000,5.860000,1.300000,0.027535,0.527357,2.347252,0.020548,0.109589,0.869863,0.195065,0.004877,0.002926,1.666667,-0.006489,0.006489,,0,RANGE,1,MEAN_REVERSION,0,80,-0.057308,0.338542,0.412223,1,TP,32.000000,30
R_100_1764469876540_160,R_100,1758009540,2025-09-16T07:59:00.000Z,7,2,59,1,1,CALL,1,1180.500000,1182.340000,1182.400000,1179.620000,1180.500000,33.430000,37.390000,1190.227816,1185.603000,1180.978184,36.030000,41.650000,15.361297,1190.997500,1191.020000,0.007802,0.780163,-1.103395,0.824042,-0.040507,-3.960000,-5.620000,-2.600000,-0.001889,-0.881404,2.291460,0.661871,0.021583,0.316547,0.194109,0.004853,0.002912,1.666667,-0.001063,0.001063,,0,RANGE,1,MEAN_REVERSION,0,80,-0.155624,-0.415043,-0.561003,0,SL,-20.000000,28
R_100_1764469876540_161,R_100,1758025020,2025-09-16T12:17:00.000Z,12,2,17,1,2,CALL,1,1155.190000,1157.190000,1157.400000,1155.180000,1155.190000,29.260000,31.370000,1174.217380,1163.730500,1153.243620,32.800000,34.510000,21.446454,1176.563500,1177.932500,0.018023,1.802287,-0.814399,1.647121,0.168490,-2.110000,-1.710000,-3.540000,-0.116221,-1.816604,2.429639,0.900901,0.094595,0.004505,0.210324,0.005258,0.003155,1.666667,-0.136579,0.136579,,0,RANGE,1,MEAN_REVERSION,0,80,-0.128817,-0.352805,-1.092513,1,TP,32.000000,15
R_100_1764469876540_162,R_100,1758047340,2025-09-16T18:29:00.000Z,18,2,29,1,3,PUT,0,1182.480000,1183.780000,1184.780000,1182.180000,1182.480000,66.500000,70.710000,1185.411751,1176.208000,1167.004249,58.230000,56.370000,18.070025,1171.600000,1170.320000,0.015650,1.564987,0.681461,0.247932,1.308754,-4.210000,1.860000,8.270000,0.109372,0.928645,2.188008,0.500000,0.384615,0.115385,0.185035,0.004626,0.002776,1.666667,0.142186,0.142186,,0,RANGE,1,MEAN_REVERSION,0,80,-0.080275,0.143125,1.032126,0,TIMEOUT,-3.044449,30
R_100_1764469876540_163,R_100,1758069000,2025-09-17T00:30:00.000Z,0,3,30,1,0,CALL,1,1179.340000,1177.520000,1180.350000,1177.500000,1179.340000,30.450000,21.600000,1192.934754,1185.113500,1177.292246,44.260000,38.990000,14.509597,1184.191000,1184.344000,0.013199,1.319916,-0.738181,1.152743,0.173636,8.850000,5.270000,-13.810000,-0.012919,-0.409647,2.275459,0.638596,0.354386,0.007018,0.192943,0.004824,0.002894,1.666667,-0.023755,0.023755,,0,RANGE,1,MEAN_REVERSION,0,80,0.152861,-0.252890,-0.945742,1,TP,32.000000,10
R_100_1764469876540_164,R_100,1758071040,2025-09-17T01:04:00.000Z,1,3,4,1,0,CALL,1,1180.230000,1180.700000,1180.880000,1179.170000,1180.230000,33.930000,35.260000,1198.861352,1189.080000,1179.298648,43,50.080000,13.556387,1183.506000,1183.899500,0.016452,1.645197,-0.904783,1.578620,0.078913,-1.330000,-7.080000,-9.070000,-0.033238,-0.276805,2.494651,0.274854,0.105263,0.619883,0.211370,0.005284,0.003171,1.666667,-0.040094,0.040094,,0,RANGE,1,MEAN_REVERSION,0,80,-0.071122,-0.559455,-0.972462,0,SL,-20.000000,20
